company_name,platform,job_title,salary_raw,location_raw,skills_raw,education_raw,experience_raw,ai_tech_stack_raw,source_workbook,source_sheet,source_row,import_date,company_code,job_description_raw,job_id,job_url,publish_time_raw,crawl_date,source_id,dedup_key,company_code_missing,cleaning_note
新致软件,Boss直聘,测试工程师（外派保险）,10-11K,深圳,硬技能：1. 掌握软件测试理论与流程，可独立完成需求分析与测试用例设计2. 熟悉 Selenium、Jmeter 等自动化测试框架，有 Python 开发经验优先3. 掌握至少一种数据库（Mysql/Oracle），具备良好的 SQL 编写能力4. 熟悉保险等金融行业核心业务流程，了解敏捷开发流程软技能：具备良好的沟通表达、书面写作与团队协作能力；责任心强，具备问题定位与推动解决能力；听说粤语优先,统招本科及以上，计算机相关专业优先,至少 4 年以上软件测试经验，有保险行业系统测试经验优先；岗位标注 3-5 年,有 AI 测试经验者优先考虑,招聘信息整理.xlsx,13-15,8,2026-08-13,688590.SH,技能要求：硬技能：1. 掌握软件测试理论与流程，可独立完成需求分析与测试用例设计2. 熟悉 Selenium、Jmeter 等自动化测试框架，有 Python 开发经验优先3. 掌握至少一种数据库（Mysql/Oracle），具备良好的 SQL 编写能力4. 熟悉保险等金融行业核心业务流程，了解敏捷开发流程软技能：具备良好的沟通表达、书面写作与团队协作能力；责任心强，具备问题定位与推动解决能力；听说粤语优先 学历要求：统招本科及以上，计算机相关专业优先 经验要求：至少 4 年以上软件测试经验，有保险行业系统测试经验优先；岗位标注 3-5 年 AI相关技术栈要求：有 AI 测试经验者优先考虑,JOB_0149,,,2026-08-13,user_recruitment_workbook,688590.SH|测试工程师（外派保险）|深圳|技能要求：硬技能：1. 掌握软件测试理论与流程，可独立完成需求分析与测试用例设计2. 熟悉 Selenium、Jmeter 等自动化测试框架，有 Python 开发经验优先3. 掌握至少一种数据库（Mysql/Oracle），具备良好的 SQL 编写能力4. 熟悉保险等金融行业核心业务流程，了解敏捷开发流程软技能：具备良好的沟通表达、书面写作与团队协作能力；责任心强，具备问题定位与推动解决能力；听说粤语优先 学历要求：统招本科及以上，计算机相关专业优先 经验要求：至少 4 年以上软件测试经验，有保险行业系统测试经验优先；岗位标注 3-5 年 AI相关技术栈要求：有 AI 测试经验者优先考虑,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
新致软件,Boss直聘,Java 实习生,120-150 元 / 天,南京,硬技能：1. 掌握 Java、Python 编程语言；了解 Unix/Linux 系统；熟悉 MySQL 等数据库2. 有 Web 开发经验；有 Spring 使用经验、复杂 SQL 编写能力、算法能力为加分项软技能：具备较强的学习能力、抗压能力与责任心，有团队协作精神,本科，计算机 / 软件工程相关专业,面向 2022-2023 届本科毕业生，实习周期 6 个月，每周出勤 5 天,无明确要求,招聘信息整理.xlsx,13-15,9,2026-08-13,688590.SH,技能要求：硬技能：1. 掌握 Java、Python 编程语言；了解 Unix/Linux 系统；熟悉 MySQL 等数据库2. 有 Web 开发经验；有 Spring 使用经验、复杂 SQL 编写能力、算法能力为加分项软技能：具备较强的学习能力、抗压能力与责任心，有团队协作精神 学历要求：本科，计算机 / 软件工程相关专业 经验要求：面向 2022-2023 届本科毕业生，实习周期 6 个月，每周出勤 5 天 AI相关技术栈要求：无明确要求,JOB_0150,,,2026-08-13,user_recruitment_workbook,688590.SH|java 实习生|南京|技能要求：硬技能：1. 掌握 Java、Python 编程语言；了解 Unix/Linux 系统；熟悉 MySQL 等数据库2. 有 Web 开发经验；有 Spring 使用经验、复杂 SQL 编写能力、算法能力为加分项软技能：具备较强的学习能力、抗压能力与责任心，有团队协作精神 学历要求：本科，计算机 / 软件工程相关专业 经验要求：面向 2022-2023 届本科毕业生，实习周期 6 个月，每周出勤 5 天 AI相关技术栈要求：无明确要求,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
科大讯飞,Boss直聘,高级 Java 开发工程师（科大讯飞）,30-45K・14 薪,北京,硬技能：熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉 MySQL、Redis、Spring、微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发，具备架构设计能力。软技能：具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术在团队落地。,本科及以上,5-10 年工作经验，具备 2 年以上架构经验,具备大模型相关经验；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践,招聘信息整理.xlsx,13-15,10,2026-08-13,002230.SZ,技能要求：硬技能：熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉 MySQL、Redis、Spring、微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发，具备架构设计能力。软技能：具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术在团队落地。 学历要求：本科及以上 经验要求：5-10 年工作经验，具备 2 年以上架构经验 AI相关技术栈要求：具备大模型相关经验；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践,JOB_0151,,,2026-08-13,user_recruitment_workbook,002230.SZ|高级 java 开发工程师（科大讯飞）|北京|技能要求：硬技能：熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉 MySQL、Redis、Spring、微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发，具备架构设计能力。软技能：具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术在团队落地。 学历要求：本科及以上 经验要求：5-10 年工作经验，具备 2 年以上架构经验 AI相关技术栈要求：具备大模型相关经验；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
科大讯飞,Boss直聘,智慧信贷研发组长（科大讯飞）,23-45K・14 薪,黄山,硬技能：熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发。软技能：具备团队管理能力；具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术落地；有尽职调查、授信审核业务认知、银行对公 / 供应链金融系统开发经验为加分项。,本科及以上,3-5 年工作经验，具备 2 年以上架构经验,熟悉 AI 大模型；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践；有 AI Agent、RAG 或大模型应用开发经验为加分项,招聘信息整理.xlsx,13-15,11,2026-08-13,002230.SZ,技能要求：硬技能：熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发。软技能：具备团队管理能力；具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术落地；有尽职调查、授信审核业务认知、银行对公 / 供应链金融系统开发经验为加分项。 学历要求：本科及以上 经验要求：3-5 年工作经验，具备 2 年以上架构经验 AI相关技术栈要求：熟悉 AI 大模型；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践；有 AI Agent、RAG 或大模型应用开发经验为加分项,JOB_0152,,,2026-08-13,user_recruitment_workbook,002230.SZ|智慧信贷研发组长（科大讯飞）|黄山|技能要求：硬技能：熟练掌握 Java，了解 Python、JavaScript/TypeScript；熟悉微服务架构；掌握 Git、代码规范、单元测试、接口调试、CI/CD 开发流程，熟悉 SDD 开发。软技能：具备团队管理能力；具备技术方案设计、代码评审、性能优化与工程化建设能力；熟悉信贷全流程业务逻辑与风控要点，可推动新技术落地；有尽职调查、授信审核业务认知、银行对公 / 供应链金融系统开发经验为加分项。 学历要求：本科及以上 经验要求：3-5 年工作经验，具备 2 年以上架构经验 AI相关技术栈要求：熟悉 AI 大模型；熟练使用 AI Coding 工具（claude code、codex 等任意一种）；可跟踪并落地 AI Coding、智能体开发、自动化测试、代码生成方向的新工具与实践；有 AI Agent、RAG 或大模型应用开发经验为加分项,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,AI 产品工程师,11-15K,北京,硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI 及交互设计、流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力,本科及以上,1-3 年,了解金融、数据分析、大模型等最新 AI 技术者优先,招聘信息整理.xlsx,13-15,12,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI 及交互设计、流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：本科及以上 经验要求：1-3 年 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先,JOB_0153,,,2026-08-13,user_recruitment_workbook,300229.SZ|ai 产品工程师|北京|技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI 及交互设计、流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：本科及以上 经验要求：1-3 年 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,金融行业大客户经理,15-30K,北京,硬技能：具备高端大客户商务洽谈与招投标能力；熟悉 SaaS 软件、数据业务产品销售；掌握金融行业消保、风控相关业务知识软技能：诚实守信，具备市场开拓能力与抗压能力；具备良好的职业素养,本科及以上,3 年以上软件行业销售经验,了解 AI、NLP、大数据、风控及企业舆情在金融行业的应用场景；了解大模型应用等科技发展状况,招聘信息整理.xlsx,13-15,13,2026-08-13,300229.SZ,技能要求：硬技能：具备高端大客户商务洽谈与招投标能力；熟悉 SaaS 软件、数据业务产品销售；掌握金融行业消保、风控相关业务知识软技能：诚实守信，具备市场开拓能力与抗压能力；具备良好的职业素养 学历要求：本科及以上 经验要求：3 年以上软件行业销售经验 AI相关技术栈要求：了解 AI、NLP、大数据、风控及企业舆情在金融行业的应用场景；了解大模型应用等科技发展状况,JOB_0154,,,2026-08-13,user_recruitment_workbook,300229.SZ|金融行业大客户经理|北京|技能要求：硬技能：具备高端大客户商务洽谈与招投标能力；熟悉 SaaS 软件、数据业务产品销售；掌握金融行业消保、风控相关业务知识软技能：诚实守信，具备市场开拓能力与抗压能力；具备良好的职业素养 学历要求：本科及以上 经验要求：3 年以上软件行业销售经验 AI相关技术栈要求：了解 AI、NLP、大数据、风控及企业舆情在金融行业的应用场景；了解大模型应用等科技发展状况,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,初级数据分析师（正式）,9-13K,北京,硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备金融大数据需求分析、数据挖掘、模型构建能力软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法,硕士及以上，原则上要求本科为国内双一流院校,1-3 年,可参与大模型微调、规则模型、量化模型等金融类模型构建；覆盖金融风控、大数据相关 AI 应用场景,招聘信息整理.xlsx,13-15,14,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备金融大数据需求分析、数据挖掘、模型构建能力软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：硕士及以上，原则上要求本科为国内双一流院校 经验要求：1-3 年 AI相关技术栈要求：可参与大模型微调、规则模型、量化模型等金融类模型构建；覆盖金融风控、大数据相关 AI 应用场景,JOB_0155,,,2026-08-13,user_recruitment_workbook,300229.SZ|初级数据分析师（正式）|北京|技能要求：硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备金融大数据需求分析、数据挖掘、模型构建能力软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：硕士及以上，原则上要求本科为国内双一流院校 经验要求：1-3 年 AI相关技术栈要求：可参与大模型微调、规则模型、量化模型等金融类模型构建；覆盖金融风控、大数据相关 AI 应用场景,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,AI 产品经理,9-13K,北京,硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能与流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力,硕士及以上,经验不限,了解金融、数据分析、大模型等最新 AI 技术者优先,招聘信息整理.xlsx,13-15,15,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能与流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：硕士及以上 经验要求：经验不限 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先,JOB_0156,,,2026-08-13,user_recruitment_workbook,300229.SZ|ai 产品经理|北京|技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能与流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：硕士及以上 经验要求：经验不限 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,产品经理,18-25K,北京,硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力,硕士及以上,3-5 年,了解金融、数据分析、大模型等最新 AI 技术者优先；有大数据、人工智能、银行相关行业经验为加分项,招聘信息整理.xlsx,13-15,16,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：硕士及以上 经验要求：3-5 年 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先；有大数据、人工智能、银行相关行业经验为加分项,JOB_0157,,,2026-08-13,user_recruitment_workbook,300229.SZ|产品经理|北京|技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：硕士及以上 经验要求：3-5 年 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先；有大数据、人工智能、银行相关行业经验为加分项,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,数据分析实习生,150-200 元 / 天,北京,硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备数据挖掘、模型构建、实验方案设计能力；掌握 RAG、提示工程、AGENT 技术者优先软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法,硕士及以上，原则上要求本科为国内双一流院校；2026 届应届生优先,5 天 / 周，实习期 6 个月；有 B 端数据产品实习经验者优先,参与大模型提示词工程、RAG、Agent 构建工作；可参与大模型相关的金融类模型构建；有 RAG、提示工程、AGENT 技术应用经验者优先,招聘信息整理.xlsx,13-15,17,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备数据挖掘、模型构建、实验方案设计能力；掌握 RAG、提示工程、AGENT 技术者优先软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：硕士及以上，原则上要求本科为国内双一流院校；2026 届应届生优先 经验要求：5 天 / 周，实习期 6 个月；有 B 端数据产品实习经验者优先 AI相关技术栈要求：参与大模型提示词工程、RAG、Agent 构建工作；可参与大模型相关的金融类模型构建；有 RAG、提示工程、AGENT 技术应用经验者优先,JOB_0158,,,2026-08-13,user_recruitment_workbook,300229.SZ|数据分析实习生|北京|技能要求：硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备数据挖掘、模型构建、实验方案设计能力；掌握 RAG、提示工程、AGENT 技术者优先软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：硕士及以上，原则上要求本科为国内双一流院校；2026 届应届生优先 经验要求：5 天 / 周，实习期 6 个月；有 B 端数据产品实习经验者优先 AI相关技术栈要求：参与大模型提示词工程、RAG、Agent 构建工作；可参与大模型相关的金融类模型构建；有 RAG、提示工程、AGENT 技术应用经验者优先,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,交互设计师（可转岗产品经理）,8-13K,北京,硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力,硕士及以上,1-3 年,了解金融、数据分析、大模型等最新 AI 技术者优先,招聘信息整理.xlsx,13-15,18,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：硕士及以上 经验要求：1-3 年 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先,JOB_0159,,,2026-08-13,user_recruitment_workbook,300229.SZ|交互设计师（可转岗产品经理）|北京|技能要求：硬技能：熟练使用 figma、Sketch、Adobe XD、photoshop、Illustrator 等设计软件；具备 B 端金融产品 UI / 交互设计、功能流程设计、需求分析能力软技能：良好的沟通与理解能力；自我驱动力强，乐于分享，具备独立思考能力；具备产品思维与较强逻辑能力 学历要求：硕士及以上 经验要求：1-3 年 AI相关技术栈要求：了解金融、数据分析、大模型等最新 AI 技术者优先,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,产品经理,15-25K,北京,硬技能：熟练使用 Adobe 系列、Sketch、figma、Axure、XMind 等设计工具；具备 B 端大数据产品全周期管理、需求分析与产品规划能力软技能：较强的需求理解能力；自驱力、责任心与交付能力强；具备良好的团队协作与沟通能力,统招本科及以上，硕士优先,3-5 年,熟悉大模型应用相关技术；覆盖语义类 AI、金融智能体、产业大脑等 AI 应用场景；对智能体、大模型、金融领域有浓厚兴趣,招聘信息整理.xlsx,13-15,19,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 Adobe 系列、Sketch、figma、Axure、XMind 等设计工具；具备 B 端大数据产品全周期管理、需求分析与产品规划能力软技能：较强的需求理解能力；自驱力、责任心与交付能力强；具备良好的团队协作与沟通能力 学历要求：统招本科及以上，硕士优先 经验要求：3-5 年 AI相关技术栈要求：熟悉大模型应用相关技术；覆盖语义类 AI、金融智能体、产业大脑等 AI 应用场景；对智能体、大模型、金融领域有浓厚兴趣,JOB_0160,,,2026-08-13,user_recruitment_workbook,300229.SZ|产品经理|北京|技能要求：硬技能：熟练使用 Adobe 系列、Sketch、figma、Axure、XMind 等设计工具；具备 B 端大数据产品全周期管理、需求分析与产品规划能力软技能：较强的需求理解能力；自驱力、责任心与交付能力强；具备良好的团队协作与沟通能力 学历要求：统招本科及以上，硕士优先 经验要求：3-5 年 AI相关技术栈要求：熟悉大模型应用相关技术；覆盖语义类 AI、金融智能体、产业大脑等 AI 应用场景；对智能体、大模型、金融领域有浓厚兴趣,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,高级数据分析师（正式）,15-20K,北京,硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备金融大数据需求分析、数据挖掘、金融类模型构建能力软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法,本科及以上，国内外双一流大学及以上学历，硕士优先,5-10 年，需具备 3 年以上金融或大数据相关行业经验,可参与大模型微调、规则模型、量化模型等金融类模型构建；覆盖金融风控、大数据相关 AI 应用场景,招聘信息整理.xlsx,13-15,20,2026-08-13,300229.SZ,技能要求：硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备金融大数据需求分析、数据挖掘、金融类模型构建能力软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：本科及以上，国内外双一流大学及以上学历，硕士优先 经验要求：5-10 年，需具备 3 年以上金融或大数据相关行业经验 AI相关技术栈要求：可参与大模型微调、规则模型、量化模型等金融类模型构建；覆盖金融风控、大数据相关 AI 应用场景,JOB_0161,,,2026-08-13,user_recruitment_workbook,300229.SZ|高级数据分析师（正式）|北京|技能要求：硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备金融大数据需求分析、数据挖掘、金融类模型构建能力软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：本科及以上，国内外双一流大学及以上学历，硕士优先 经验要求：5-10 年，需具备 3 年以上金融或大数据相关行业经验 AI相关技术栈要求：可参与大模型微调、规则模型、量化模型等金融类模型构建；覆盖金融风控、大数据相关 AI 应用场景,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
拓尔思,Boss直聘,数据分析实习生,180-200 元 / 天,北京,硬技能：掌握 Python、Java、SQL 中任意一种分析工具；具备金融模型构建、数据清洗与前置分析能力；了解 MATLAB 者优先软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法,硕士及以上，本科为国内双一流院校者优先,4 天 / 周，实习期 3 个月,参与大模型提示词工程与文本规则构建；面向金融消保、风控、招商场景落地大模型智能化应用,招聘信息整理.xlsx,13-15,21,2026-08-13,300229.SZ,技能要求：硬技能：掌握 Python、Java、SQL 中任意一种分析工具；具备金融模型构建、数据清洗与前置分析能力；了解 MATLAB 者优先软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：硕士及以上，本科为国内双一流院校者优先 经验要求：4 天 / 周，实习期 3 个月 AI相关技术栈要求：参与大模型提示词工程与文本规则构建；面向金融消保、风控、招商场景落地大模型智能化应用,JOB_0162,,,2026-08-13,user_recruitment_workbook,300229.SZ|数据分析实习生|北京|技能要求：硬技能：掌握 Python、Java、SQL 中任意一种分析工具；具备金融模型构建、数据清洗与前置分析能力；了解 MATLAB 者优先软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法 学历要求：硕士及以上，本科为国内双一流院校者优先 经验要求：4 天 / 周，实习期 3 个月 AI相关技术栈要求：参与大模型提示词工程与文本规则构建；面向金融消保、风控、招商场景落地大模型智能化应用,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
天阳科技,boss直聘,金融工程师,15-30K,北京,掌握数学、统计学建模方法；熟悉 Unix、Shell、Perl、Java、C++；优先掌握 Python、VB 数据建模；掌握金融风险模型验证；具备英文书面口语沟通能力。独立自主、主动学习；优秀团队协作、沟通表达；具备项目统筹、复杂问题分析与方案创造能力,本科及以上，优先硕士；数学金融、金融工程相关专业,3-5 年,负责金融数学模型构建、模型验证；支撑银行 AI 智能风控、资产负债管理、利率风险、流动性风险模型落地；使用 Python 进行金融数据建模，为金融 AI 风险系统提供核心模型能力,招聘信息整理.xlsx,9-12,2,2026-08-13,300872.SZ,技能要求：掌握数学、统计学建模方法；熟悉 Unix、Shell、Perl、Java、C++；优先掌握 Python、VB 数据建模；掌握金融风险模型验证；具备英文书面口语沟通能力。独立自主、主动学习；优秀团队协作、沟通表达；具备项目统筹、复杂问题分析与方案创造能力 学历要求：本科及以上，优先硕士；数学金融、金融工程相关专业 经验要求：3-5 年 AI相关技术栈要求：负责金融数学模型构建、模型验证；支撑银行 AI 智能风控、资产负债管理、利率风险、流动性风险模型落地；使用 Python 进行金融数据建模，为金融 AI 风险系统提供核心模型能力,JOB_0163,,,2026-08-13,user_recruitment_workbook,300872.SZ|金融工程师|北京|技能要求：掌握数学、统计学建模方法；熟悉 Unix、Shell、Perl、Java、C++；优先掌握 Python、VB 数据建模；掌握金融风险模型验证；具备英文书面口语沟通能力。独立自主、主动学习；优秀团队协作、沟通表达；具备项目统筹、复杂问题分析与方案创造能力 学历要求：本科及以上，优先硕士；数学金融、金融工程相关专业 经验要求：3-5 年 AI相关技术栈要求：负责金融数学模型构建、模型验证；支撑银行 AI 智能风控、资产负债管理、利率风险、流动性风险模型落地；使用 Python 进行金融数据建模，为金融 AI 风险系统提供核心模型能力,False,Whitespace normalized; duplicates removed by company/title/location/description-prefix key. Company code is mapped only from final_sample_pool.csv.
