job_id,prompt_version,run_id,model_id,started_at,finished_at,raw_model_output,parsed_json_path
JOB_0181,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:18.817263+00:00,2026-08-13T15:53:22.284828+00:00,"{
  ""job_title"": ""测试专家"",
  ""salary_range"": ""未公示"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""银行全业务架构"", ""银行新核心系统测试体系"", ""银行系统测试全流程"", ""测试总体规划"", ""测试方案设计"", ""项目风险识别"", ""售前咨询"", ""银行测试知识库"", ""内部培训""],
  ""soft_skills"": [""统筹规划"", ""团队管理"", ""跨方沟通协调"", ""问题拆解与解决方案输出"", ""责任心强"", ""抗压"", ""可接受加班""],
  ""education"": ""统招本科及以上，学信网可查"",
  ""experience"": ""8年以上工作经验；3个以上银行新核心系统测试项目实施/咨询经验；有测试团队管理经验优先"",
  ""ai_tech_stack"": [""AI风控"", ""智能账务"", ""数字化金融平台"", ""金融AI应用"", ""AI金融落地场景""],
  ""evidence"": {
    ""job_title"": ""职位名称：测试专家"",
    ""salary_range"": ""薪资范围：未公示"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""技能要求：精通银行全业务架构、银行新核心系统测试体系；掌握银行系统测试全流程，可独立完成测试总体规划；具备测试方案设计、项目风险识别、售前咨询能力；搭建银行测试知识库、开展内部培训。"",
    ""soft_skills"": ""优秀统筹规划、团队管理、跨方沟通协调能力；问题拆解与解决方案输出能力；责任心强，抗压、可接受加班"",
    ""education"": ""学历要求：统招本科及以上，学信网可查"",
    ""experience"": ""经验要求：8 年以上工作经验；3 个以上银行新核心系统测试项目实施 / 咨询经验；有测试团队管理经验优先"",
    ""ai_tech_stack"": ""AI相关技术栈要求：负责银行 AI 风控、智能账务、数字化金融平台整体测试体系搭建，为各类金融 AI 应用提供质量保障，无单独标注 AI 开发技术栈，业务全链路覆盖 AI 金融落地场景""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0181.json
JOB_0043,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:21.485388+00:00,2026-08-13T15:53:23.523492+00:00,"{
  ""job_title"": ""行情后台开发工程师"",
  ""salary_range"": ""25-45K"",
  ""work_location"": ""杭州"",
  ""hard_skills"": [""行情后台开发"", ""金融数据处理""],
  ""soft_skills"": [],
  ""education"": ""硕士"",
  ""experience"": ""1-3年"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：行情后台开发工程师"",
    ""salary_range"": ""薪资范围：25-45K"",
    ""work_location"": ""工作地点：杭州"",
    ""hard_skills"": ""技能要求：行情后台开发、金融数据处理"",
    ""soft_skills"": null,
    ""education"": ""学历要求：硕士"",
    ""experience"": ""经验要求：1-3年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：无""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0043.json
JOB_0014,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:22.288872+00:00,2026-08-13T15:53:24.276488+00:00,"{
  ""job_title"": ""大模型算法工程师-AIME计划"",
  ""salary_range"": ""50-80K·15薪"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""大模型算法研发""],
  ""soft_skills"": [],
  ""education"": ""博士"",
  ""experience"": ""经验不限"",
  ""ai_tech_stack"": [""大模型算法""],
  ""evidence"": {
    ""job_title"": ""职位名称：大模型算法工程师-AIME计划"",
    ""salary_range"": ""薪资范围：50-80K·15薪"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""技能要求：大模型算法研发"",
    ""soft_skills"": null,
    ""education"": ""学历要求：博士"",
    ""experience"": ""经验要求：经验不限"",
    ""ai_tech_stack"": ""AI相关技术栈要求：大模型算法""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0014.json
JOB_0182,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:21.377898+00:00,2026-08-13T15:53:24.495317+00:00,"{
  ""job_title"": ""高级全栈开发工程师"",
  ""salary_range"": ""未公示"",
  ""work_location"": ""珠海"",
  ""hard_skills"": [""Java"", ""Spring"", ""SpringBoot"", ""SpringCloud"", ""MyBatis"", ""Dubbo"", ""Redis"", ""Kafka"", ""Vue"", ""ElementUI"", ""IDEA"", ""Eclipse"", ""Git"", ""MySQL""],
  ""soft_skills"": [""持续学习新技术"", ""快速适配项目"", ""抗压"", ""高强度工作适配"", ""独立技术风险排查与方案输出""],
  ""education"": ""统招二本及以上，学信网可查"",
  ""experience"": ""5年及以上全栈开发经验；银行项目经验优先"",
  ""ai_tech_stack"": [""AI模型调用"", ""智能业务流程""],
  ""evidence"": {
    ""job_title"": ""职位名称：高级全栈开发工程师"",
    ""salary_range"": ""薪资范围：未公示"",
    ""work_location"": ""工作地点：珠海"",
    ""hard_skills"": ""技能要求：后端精通 Java、Spring/SpringBoot/SpringCloud/MyBatis、Dubbo、Redis、Kafka；前端熟练 Vue+ElementUI；熟练 IDEA/Eclipse、Git；精通 MySQL 数据库"",
    ""soft_skills"": ""持续学习新技术、快速适配项目；抗压，高强度工作适配；独立技术风险排查与方案输出"",
    ""education"": ""学历要求：统招二本及以上，学信网可查"",
    ""experience"": ""经验要求：5 年及以上全栈开发经验；银行项目经验优先"",
    ""ai_tech_stack"": ""AI相关技术栈要求：承担银行智能信贷、AI 账务、数字化金融系统前后端研发，搭建支撑金融 AI 模型调用、智能业务流程的全栈底层系统""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0182.json
JOB_0080,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:23.527486+00:00,2026-08-13T15:53:26.290896+00:00,"{
  ""job_title"": ""技术专家/架构师"",
  ""salary_range"": ""50-80K·16薪"",
  ""work_location"": ""杭州"",
  ""hard_skills"": [""技术架构设计"", ""系统规划""],
  ""soft_skills"": [""跨团队推进"", ""团队管理""],
  ""education"": ""本科"",
  ""experience"": ""5-10年"",
  ""ai_tech_stack"": [""AI技术管理""],
  ""evidence"": {
    ""job_title"": ""职位名称：技术专家/架构师"",
    ""salary_range"": ""薪资范围：50-80K·16薪"",
    ""work_location"": ""工作地点：杭州"",
    ""hard_skills"": ""技能要求：技术架构设计、系统规划、跨团队推进、团队管理"",
    ""soft_skills"": ""技能要求：技术架构设计、系统规划、跨团队推进、团队管理"",
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：5-10年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：AI技术管理""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0080.json
JOB_0105,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:24.280946+00:00,2026-08-13T15:53:26.290352+00:00,"{
  ""job_title"": ""AI应用工程师 (证券)"",
  ""salary_range"": ""25-40K·16薪"",
  ""work_location"": ""上海"",
  ""hard_skills"": [""AI应用开发"", ""大模型应用""],
  ""soft_skills"": [],
  ""education"": ""本科"",
  ""experience"": ""3-5年"",
  ""ai_tech_stack"": [""AI应用开发"", ""大模型应用""],
  ""evidence"": {
    ""job_title"": ""职位名称：AI应用工程师 (证券)"",
    ""salary_range"": ""薪资范围：25-40K·16薪"",
    ""work_location"": ""工作地点：上海"",
    ""hard_skills"": ""技能要求：AI应用开发相关能力"",
    ""soft_skills"": null,
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：3-5年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：AI应用开发、大模型应用""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0105.json
JOB_0122,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:24.499269+00:00,2026-08-13T15:53:28.233991+00:00,"{
  ""job_title"": ""C++服务端开发工程师（证券交易）"",
  ""salary_range"": ""25-40K·16薪"",
  ""work_location"": ""上海"",
  ""hard_skills"": [""C/C++"", ""Go"", ""Rust"", ""Linux/Windows开发"", ""多线程/多进程编程"", ""进程间通讯"", ""消息事件通知"", ""同步/异步"", ""内存管理机制"", ""低延迟"", ""高并发无锁化编程"", ""TCP/UDP协议"", ""组网"", ""抓包分析"", ""网络编程""],
  ""soft_skills"": [""工作敬业"", ""细心"", ""爱钻研技术"", ""团队精神"", ""善于总结"", ""能承受一定的工作压力""],
  ""education"": ""本科"",
  ""experience"": ""3-5年"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：C++服务端开发工程师（证券交易）"",
    ""salary_range"": ""薪资范围：25-40K·16薪"",
    ""work_location"": ""工作地点：上海"",
    ""hard_skills"": ""任职资格：1、本科及以上学历，技术扎实，精通C/C++、Go或Rust等编程语言的一种；2、具有三年以上C++工作经验，熟练使用Linux/Windows开发、编译、调试；3、熟悉Linux下多线程/多进程编程模型，进程间通讯，消息事件通知，同步/异步；4、熟悉Linux下内存管理机制，低延迟、高并发无锁化编程；5、熟悉TCP/UDP协议、组网、抓包分析等网络编程；"",
    ""soft_skills"": ""6、工作敬业，细心，爱钻研技术，有团队精神，善于总结，能承受一定的工作压力。"",
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：3-5年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：无""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0122.json
JOB_0099,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:26.294692+00:00,2026-08-13T15:53:29.463268+00:00,"{
  ""job_title"": ""服务端-AI应用开发-南京-27届暑期实习"",
  ""salary_range"": ""200-250元/天"",
  ""work_location"": ""南京"",
  ""hard_skills"": [""Python"", ""Java"", ""Go"", ""C++"", ""算法与数据结构"", ""Agent系统开发"", ""LangChain"", ""LlamaIndex"", ""AutoGen"", ""Prompt工程"", ""RAG"", ""Tool Calling"", ""上下文工程"", ""OpenAPI"", ""RPC"", ""MCP""],
  ""soft_skills"": [],
  ""education"": ""本科"",
  ""experience"": ""5天/周，持续2个月"",
  ""ai_tech_stack"": [""大模型/多智能体（Multi-Agent）架构"", ""Prompt工程"", ""RAG（检索增强生成）"", ""Tool Calling"", ""上下文编排"", ""模型服务化与智能体调度架构"", ""LangChain"", ""LlamaIndex"", ""AutoGen""],
  ""evidence"": {
    ""job_title"": ""职位名称：服务端-AI应用开发-南京-27届暑期实习"",
    ""salary_range"": ""薪资范围：200-250元/天"",
    ""work_location"": ""工作地点：南京"",
    ""hard_skills"": ""技能要求：Python/Java/Go/C++等编程语言，扎实的算法与数据结构基础；了解Agent系统开发，熟悉LangChain/LlamaIndex/AutoGen等框架；掌握Prompt工程、RAG、Tool Calling、上下文工程等AI应用关键技术；掌握OpenAPI、RPC、MCP等协议"",
    ""soft_skills"": null,
    ""education"": ""学历要求：本科"",
    ""experience"": ""经验要求：5天/周，持续2个月"",
    ""ai_tech_stack"": ""AI相关技术栈要求：大模型/多智能体（Multi-Agent）架构，Prompt工程，RAG（检索增强生成），Tool Calling，上下文编排，模型服务化与智能体调度架构，LangChain/LlamaIndex/AutoGen""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0099.json
JOB_0161,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:26.296444+00:00,2026-08-13T15:53:29.462797+00:00,"{
  ""job_title"": ""高级数据分析师（正式）"",
  ""salary_range"": ""15-20K"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""Python"", ""R"", ""Java"", ""SQL"", ""金融大数据需求分析"", ""数据挖掘"", ""金融类模型构建""],
  ""soft_skills"": [""沟通能力"", ""逻辑能力"", ""创业精神"", ""团队合作意识"", ""学习能力强"", ""快速适应新环境与新方法""],
  ""education"": ""本科及以上，国内外双一流大学及以上学历，硕士优先"",
  ""experience"": ""5-10 年，需具备 3 年以上金融或大数据相关行业经验"",
  ""ai_tech_stack"": [""大模型微调"", ""规则模型"", ""量化模型""],
  ""evidence"": {
    ""job_title"": ""职位名称：高级数据分析师（正式）"",
    ""salary_range"": ""薪资范围：15-20K"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""硬技能：熟练使用 Python、R、Java、SQL 中任意一种分析工具；具备金融大数据需求分析、数据挖掘、金融类模型构建能力"",
    ""soft_skills"": ""软技能：良好的沟通与逻辑能力；具备创业精神与团队合作意识；学习能力强，可快速适应新环境与新方法"",
    ""education"": ""学历要求：本科及以上，国内外双一流大学及以上学历，硕士优先"",
    ""experience"": ""经验要求：5-10 年，需具备 3 年以上金融或大数据相关行业经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：可参与大模型微调、规则模型、量化模型等金融类模型构建；覆盖金融风控、大数据相关 AI 应用场景""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0161.json
JOB_0160,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:28.238820+00:00,2026-08-13T15:53:31.384211+00:00,"{
  ""job_title"": ""产品经理"",
  ""salary_range"": ""15-25K"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""Adobe 系列"", ""Sketch"", ""figma"", ""Axure"", ""XMind"", ""B 端大数据产品全周期管理"", ""需求分析与产品规划""],
  ""soft_skills"": [""需求理解能力"", ""自驱力"", ""责任心"", ""交付能力"", ""团队协作"", ""沟通能力""],
  ""education"": ""统招本科及以上，硕士优先"",
  ""experience"": ""3-5 年"",
  ""ai_tech_stack"": [""大模型应用相关技术"", ""语义类 AI"", ""金融智能体"", ""产业大脑"", ""智能体"", ""大模型""],
  ""evidence"": {
    ""job_title"": ""职位名称：产品经理"",
    ""salary_range"": ""薪资范围：15-25K"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""硬技能：熟练使用 Adobe 系列、Sketch、figma、Axure、XMind 等设计工具；具备 B 端大数据产品全周期管理、需求分析与产品规划能力"",
    ""soft_skills"": ""软技能：较强的需求理解能力；自驱力、责任心与交付能力强；具备良好的团队协作与沟通能力"",
    ""education"": ""学历要求：统招本科及以上，硕士优先"",
    ""experience"": ""经验要求：3-5 年"",
    ""ai_tech_stack"": ""AI相关技术栈要求：熟悉大模型应用相关技术；覆盖语义类 AI、金融智能体、产业大脑等 AI 应用场景；对智能体、大模型、金融领域有浓厚兴趣""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0160.json
JOB_0154,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:29.466018+00:00,2026-08-13T15:53:32.636729+00:00,"{
  ""job_title"": ""金融行业大客户经理"",
  ""salary_range"": ""15-30K"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""高端大客户商务洽谈与招投标能力"", ""SaaS 软件"", ""数据业务产品销售"", ""金融行业消保、风控相关业务知识""],
  ""soft_skills"": [""诚实守信"", ""市场开拓能力"", ""抗压能力"", ""职业素养""],
  ""education"": ""本科及以上"",
  ""experience"": ""3 年以上软件行业销售经验"",
  ""ai_tech_stack"": [""AI"", ""NLP"", ""大数据"", ""风控"", ""企业舆情"", ""大模型应用""],
  ""evidence"": {
    ""job_title"": ""职位名称：金融行业大客户经理"",
    ""salary_range"": ""薪资范围：15-30K"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""硬技能：具备高端大客户商务洽谈与招投标能力；熟悉 SaaS 软件、数据业务产品销售；掌握金融行业消保、风控相关业务知识"",
    ""soft_skills"": ""软技能：诚实守信，具备市场开拓能力与抗压能力；具备良好的职业素养"",
    ""education"": ""学历要求：本科及以上"",
    ""experience"": ""经验要求：3 年以上软件行业销售经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：了解 AI、NLP、大数据、风控及企业舆情在金融行业的应用场景；了解大模型应用等科技发展状况""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0154.json
JOB_0244,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:29.468013+00:00,2026-08-13T15:53:32.654411+00:00,"{
  ""job_title"": ""销售经理（大数据产品）"",
  ""salary_range"": ""面议"",
  ""work_location"": ""北京、上海、深圳"",
  ""hard_skills"": [""商业智能解决方案知识"", ""数据仓库"", ""大数据"", ""数据治理"", ""数据分析"", ""风险管理"", ""银行行业计算机应用系统""],
  ""soft_skills"": [""沟通协调能力"", ""商务拓展能力"", ""客户关系维护能力"", ""需求分析与解决方案提供能力""],
  ""education"": ""大专及以上"",
  ""experience"": ""有金融行业背景，具备相关销售/售前支持相关经验优先"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：销售经理（大数据产品）"",
    ""salary_range"": ""薪资范围：面议"",
    ""work_location"": ""工作地点：北京、上海、深圳"",
    ""hard_skills"": ""硬技能：具备商业智能解决方案知识，熟悉数据仓库、大数据、数据治理、数据分析、风险管理等领域知识，了解银行行业计算机应用系统"",
    ""soft_skills"": ""软技能：良好的沟通协调能力，独立的商务拓展能力，客户关系维护能力，需求分析与解决方案提供能力"",
    ""education"": ""学历要求：大专及以上"",
    ""experience"": ""经验要求：有金融行业背景，具备相关销售/售前支持相关经验优先"",
    ""ai_tech_stack"": ""AI相关技术栈要求：""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0244.json
JOB_0245,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:31.388062+00:00,2026-08-13T15:53:33.865387+00:00,"{
  ""job_title"": ""销售经理"",
  ""salary_range"": ""面议"",
  ""work_location"": ""北京、上海、深圳"",
  ""hard_skills"": [""银行业及计算机应用系统"", ""银行软件产品销售能力"", ""高附加值服务解决方案""],
  ""soft_skills"": [""人际沟通能力"", ""商务拓展能力"", ""快速学习能力"", ""产品展示与表达能力"", ""客户关系维护与人脉拓展能力""],
  ""education"": ""大专及以上"",
  ""experience"": ""具备银行软件产品销售工作经验，有系统销售、模型或咨询项目销售经验优先"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：销售经理"",
    ""salary_range"": ""薪资范围：面议"",
    ""work_location"": ""工作地点：北京、上海、深圳"",
    ""hard_skills"": ""硬技能：了解银行业及计算机应用系统，具备银行软件产品销售能力，能提供高附加值服务解决方案"",
    ""soft_skills"": ""软技能：良好的人际沟通能力，独立的商务拓展能力，快速学习能力，产品展示与表达能力，客户关系维护与人脉拓展能力"",
    ""education"": ""学历要求：大专及以上"",
    ""experience"": ""经验要求：具备银行软件产品销售工作经验，有系统销售、模型或咨询项目销售经验优先"",
    ""ai_tech_stack"": ""AI相关技术栈要求：""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0245.json
JOB_0199,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:32.656203+00:00,2026-08-13T15:53:34.991692+00:00,"{
  ""job_title"": ""软件测试实习生"",
  ""salary_range"": ""2500 - 3500 元/月"",
  ""work_location"": ""长沙"",
  ""hard_skills"": [""SQL"", ""ORACLE数据库""],
  ""soft_skills"": [],
  ""education"": ""全日制本科及以上学历，2027届计算机应用、金融、财务相关专业毕业生"",
  ""experience"": ""了解软件测试理论和方法，以及软件测试流程"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：软件测试实习生"",
    ""salary_range"": ""薪资范围：2500 - 3500 元/月"",
    ""work_location"": ""工作地点：长沙"",
    ""hard_skills"": ""熟练掌握SQL语句，有ORACLE数据库经验者更优"",
    ""soft_skills"": null,
    ""education"": ""全日制本科及以上学历，2027届计算机应用、金融、财务相关专业毕业生"",
    ""experience"": ""了解软件测试理论和方法，以及软件测试流程"",
    ""ai_tech_stack"": null
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0199.json
JOB_0197,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:32.639796+00:00,2026-08-13T15:53:35.976593+00:00,"{
  ""job_title"": ""需求分析实习生"",
  ""salary_range"": ""实习待遇：本科： 4000-5000元/月 研究生：5000-6000元/月 转正待遇：本科：8000-10000元/月 研究生：9000-12000元/月"",
  ""work_location"": ""深圳"",
  ""hard_skills"": [""AXURE"", ""原型工具""],
  ""soft_skills"": [""逻辑思维能力"", ""分析能力"", ""业务理解能力"", ""学习能力"", ""文档撰写能力"", ""抗压能力"", ""责任感"", ""主动好学"", ""性格开朗"", ""沟通协调能力"", ""团队协作能力""],
  ""education"": ""全日制本科或研究生以上学历，2027届计算机、金融或财务相关专业毕业生"",
  ""experience"": null,
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：需求分析实习生"",
    ""salary_range"": ""薪资范围：实习待遇：本科： 4000-5000元/月 研究生：5000-6000元/月 转正待遇：本科：8000-10000元/月 研究生：9000-12000元/月"",
    ""work_location"": ""工作地点：深圳"",
    ""hard_skills"": ""使用AXURE等原型工具绘制界面原型或使用相关工具对系统的指标或模型进行验证"",
    ""soft_skills"": ""有较强的逻辑思维能力，分析能力，了解金融及经济学理论知识，热爱金融行业；具备较强的业务理解和学习能力，能快速学习新业务，文档撰写能力较好；工作抗压能力强，能适应中短期出差。性格特征：责任感强，主动好学，性格开朗，有良好沟通协调能力，有良好的团队协作能力。"",
    ""education"": ""学历要求：1、全日制本科或研究生以上学历，2027届计算机、金融或财务相关专业毕业生；"",
    ""experience"": null,
    ""ai_tech_stack"": ""AI相关技术栈要求：""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0197.json
JOB_0195,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:33.869080+00:00,2026-08-13T15:53:37.041012+00:00,"{
  ""job_title"": ""需求分析实习生"",
  ""salary_range"": ""3000 - 5000 元/月"",
  ""work_location"": ""长沙"",
  ""hard_skills"": [""AXURE"", ""原型工具""],
  ""soft_skills"": [""逻辑思维能力"", ""分析能力"", ""业务理解能力"", ""学习能力"", ""文档撰写能力"", ""抗压能力"", ""责任感"", ""主动好学"", ""性格开朗"", ""沟通协调能力"", ""团队协作能力""],
  ""education"": ""全日制本科或研究生以上学历，2027届计算机、金融或财务相关专业毕业生"",
  ""experience"": null,
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：需求分析实习生"",
    ""salary_range"": ""薪资范围：3000 - 5000 元/月"",
    ""work_location"": ""工作地点：长沙"",
    ""hard_skills"": ""使用AXURE等原型工具绘制界面原型或使用相关工具对系统的指标或模型进行验证"",
    ""soft_skills"": ""有较强的逻辑思维能力，分析能力，了解金融及经济学理论知识，热爱金融行业；具备较强的业务理解和学习能力，能快速学习新业务，文档撰写能力较好；工作抗压能力强，能适应中短期出差。性格特征：责任感强，主动好学，性格开朗，有良好沟通协调能力，有良好的团队协作能力。"",
    ""education"": ""学历要求：1、全日制本科或研究生以上学历，2027届计算机、金融或财务相关专业毕业生；"",
    ""experience"": null,
    ""ai_tech_stack"": null
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0195.json
JOB_0178,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:34.994221+00:00,2026-08-13T15:53:37.407177+00:00,"{
  ""job_title"": ""Android 开发工程师"",
  ""salary_range"": ""未公示"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""Android APP 研发"", ""代码架构设计"", ""性能调优"", ""bug 修复""],
  ""soft_skills"": [""团队协作能力"", ""主动解决问题的意识"", ""产品思维与创新意识""],
  ""education"": ""全日制统招本科及以上学历"",
  ""experience"": ""3 年以上软件开发经验"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：Android 开发工程师"",
    ""salary_range"": ""薪资范围：未公示"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""技能要求：具备 Android APP 研发、代码架构设计、性能调优与 bug 修复能力；具备跟踪新技术、解决技术难点的能力；具备产品分析与优化方案设计能力。"",
    ""soft_skills"": ""具备良好的团队协作能力；具备主动解决问题的意识；具备产品思维与创新意识"",
    ""education"": ""学历要求：全日制统招本科及以上学历"",
    ""experience"": ""经验要求：3 年以上软件开发经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0178.json
JOB_0180,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:35.980262+00:00,2026-08-13T15:53:38.084987+00:00,"{
  ""job_title"": ""金融业务分析师"",
  ""salary_range"": ""未公示"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""Word"", ""Axure""],
  ""soft_skills"": [""沟通能力"", ""团队合作意识"", ""分析与写作能力"", ""项目推进与跨部门协同能力""],
  ""education"": ""全日制本科或以上学历，金融、经济、电子商务、工商管理、国贸等专业"",
  ""experience"": ""一年以上相关工作经验，有互联网、金融行业经验更佳"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：金融业务分析师"",
    ""salary_range"": ""薪资范围：未公示"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""熟练使用 Word、Axure 软件"",
    ""soft_skills"": ""具备较强的沟通能力与团队合作意识；具备良好的分析与写作能力；具备项目推进与跨部门协同能力"",
    ""education"": ""学历要求：全日制本科或以上学历，金融、经济、电子商务、工商管理、国贸等专业"",
    ""experience"": ""经验要求：一年以上相关工作经验，有互联网、金融行业经验更佳"",
    ""ai_tech_stack"": ""AI相关技术栈要求：""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0180.json
JOB_0176,P3,FULL_R1,deepseek-v4-flash,2026-08-13T15:53:37.046020+00:00,2026-08-13T15:53:40.009840+00:00,"{
  ""job_title"": ""初级 JAVA 开发工程师"",
  ""salary_range"": ""未公示"",
  ""work_location"": ""北京"",
  ""hard_skills"": [""Java"", ""JavaScript"", ""C"", ""J2EE"", ""Tomcat"", ""JBOSS"", ""Weblogic"", ""Web Sphere""],
  ""soft_skills"": [""编码规范与流程执行能力"", ""团队协作意识"", ""执行与跟进能力""],
  ""education"": ""统招 211 知名高校本科及以上学历，计算机软件相关专业"",
  ""experience"": ""一年以上大、中型 JAVA 项目开发经验"",
  ""ai_tech_stack"": [],
  ""evidence"": {
    ""job_title"": ""职位名称：初级 JAVA 开发工程师"",
    ""salary_range"": ""薪资范围：未公示"",
    ""work_location"": ""工作地点：北京"",
    ""hard_skills"": ""技能要求：熟练掌握 Java、JavaScript、C 等语言及 J2EE 架构；熟悉 Tomcat、JBOSS、Weblogic、Web Sphere 主流应用服务器至少一种"",
    ""soft_skills"": ""具备良好的编码规范与流程执行能力；具备团队协作意识；能配合完成项目相关文档编写；具备较强的执行与跟进能力"",
    ""education"": ""学历要求：统招 211 知名高校本科及以上学历，计算机软件相关专业"",
    ""experience"": ""经验要求：一年以上大、中型 JAVA 项目开发经验"",
    ""ai_tech_stack"": ""AI相关技术栈要求：""
  }
}",data/interim/llm_outputs/deepseek-v4-flash/P3/FULL_R1/JOB_0176.json
